"","chr","from","to","data_type","target","cancer_type","labeling_type","repeat"
"80125","13",28600000,28700000,"train","X0","bone","99.9.",22
"80222","13",30100000,30200000,"train","X0","bone","99.9.",22
"80322","13",30600000,30700000,"train","X0","bone","99.9.",22
"80421","13",30800000,30900000,"train","X0","bone","99.9.",22
"80521","13",3.1e+07,31100000,"train","X0","bone","99.9.",22
"80621","13",40200000,40300000,"train","X0","bone","99.9.",22
"80721","13",42700000,42800000,"train","X0","bone","99.9.",22
"80821","13",45900000,4.6e+07,"train","X0","bone","99.9.",22
"81025","13",60900000,6.1e+07,"train","X0","bone","99.9.",22
"81125","13",6.6e+07,66100000,"train","X0","bone","99.9.",22
"81224","13",67900000,6.8e+07,"train","X0","bone","99.9.",22
"81322","13",70600000,70700000,"train","X0","bone","99.9.",22
"81521","13",78400000,78500000,"train","X0","bone","99.9.",22
"81821","13",86600000,86700000,"train","X0","bone","99.9.",22
"82021","13",87100000,87200000,"train","X0","bone","99.9.",22
"82125","13",92500000,92600000,"train","X0","bone","99.9.",22
"82223","13",93400000,93500000,"train","X0","bone","99.9.",22
"82321","13",98900000,9.9e+07,"train","X0","bone","99.9.",22
"82421","13",101900000,1.02e+08,"train","X0","bone","99.9.",22
"82521","13",102400000,102500000,"train","X0","bone","99.9.",22
"82621","13",103400000,103500000,"train","X0","bone","99.9.",22
"82721","13",107900000,1.08e+08,"train","X0","bone","99.9.",22
"82821","13",109600000,109700000,"train","X0","bone","99.9.",22
"82921","13",111700000,111800000,"train","X0","bone","99.9.",22
"83223","14",21700000,21800000,"train","X0","bone","99.9.",22
"83421","14",24900000,2.5e+07,"train","X0","bone","99.9.",22
"83721","14",35700000,35800000,"train","X0","bone","99.9.",22
"83821","14",40300000,40400000,"train","X0","bone","99.9.",22
"83921","14",40400000,40500000,"train","X0","bone","99.9.",22
"84021","14",48800000,48900000,"train","X0","bone","99.9.",22
"84125","14",49600000,49700000,"train","X0","bone","99.9.",22
"84223","14",50900000,5.1e+07,"train","X0","bone","99.9.",22
"84321","14",55500000,55600000,"train","X0","bone","99.9.",22
"84421","14",56100000,56200000,"train","X0","bone","99.9.",22
"84621","14",63700000,63800000,"train","X0","bone","99.9.",22
"84721","14",68600000,68700000,"train","X0","bone","99.9.",22
"84821","14",69800000,69900000,"train","X0","bone","99.9.",22
"85021","14",71500000,71600000,"train","X0","bone","99.9.",22
"85223","14",81400000,81500000,"train","X0","bone","99.9.",22
"85321","14",82700000,82800000,"train","X0","bone","99.9.",22
"85521","14",96700000,96800000,"train","X0","bone","99.9.",22
"85621","14",96800000,96900000,"train","X0","bone","99.9.",22
"85721","14",102600000,102700000,"train","X0","bone","99.9.",22
"85821","14",105400000,105500000,"train","X0","bone","99.9.",22
"85921","14",1.06e+08,106100000,"train","X0","bone","99.9.",22
"86223","14",106700000,106800000,"train","X0","bone","99.9.",22
"86321","15",22400000,22500000,"train","X0","bone","99.9.",22
"86421","15",23600000,23700000,"train","X0","bone","99.9.",22
"86521","15",25900000,2.6e+07,"train","X0","bone","99.9.",22
"86621","15",27300000,27400000,"train","X0","bone","99.9.",22
"87223","15",45600000,45700000,"train","X0","bone","99.9.",22
"87321","15",46500000,46600000,"train","X0","bone","99.9.",22
"87621","15",51900000,5.2e+07,"train","X0","bone","99.9.",22
"87721","15",6.3e+07,63100000,"train","X0","bone","99.9.",22
"87821","15",65800000,65900000,"train","X0","bone","99.9.",22
"87921","15",66400000,66500000,"train","X0","bone","99.9.",22
"88125","15",70600000,70700000,"train","X0","bone","99.9.",22
"88322","15",71100000,71200000,"train","X0","bone","99.9.",22
"88421","15",72300000,72400000,"train","X0","bone","99.9.",22
"88521","15",74200000,74300000,"train","X0","bone","99.9.",22
"88621","15",76600000,76700000,"train","X0","bone","99.9.",22
"88821","15",86100000,86200000,"train","X0","bone","99.9.",22
"88921","15",86300000,86400000,"train","X0","bone","99.9.",22
"89125","15",89200000,89300000,"train","X0","bone","99.9.",22
"89421","15",94700000,94800000,"train","X0","bone","99.9.",22
"89521","16",7e+05,8e+05,"train","X0","bone","99.9.",22
"89821","16",16800000,16900000,"train","X0","bone","99.9.",22
"89921","16",18600000,18700000,"train","X0","bone","99.9.",22
"90125","16",22700000,22800000,"train","X0","bone","99.9.",22
"90223","16",23400000,23500000,"train","X0","bone","99.9.",22
"90321","16",24100000,24200000,"train","X0","bone","99.9.",22
"90421","16",25100000,25200000,"train","X0","bone","99.9.",22
"90521","16",2.8e+07,28100000,"train","X0","bone","99.9.",22
"90621","16",28200000,28300000,"train","X0","bone","99.9.",22
"90721","16",32300000,32400000,"train","X0","bone","99.9.",22
"90921","16",32800000,32900000,"train","X0","bone","99.9.",22
"91125","16",58900000,5.9e+07,"train","X0","bone","99.9.",22
"91422","16",68600000,68700000,"train","X0","bone","99.9.",22
"91521","16",69800000,69900000,"train","X0","bone","99.9.",22
"91721","16",70200000,70300000,"train","X0","bone","99.9.",22
"91921","16",75200000,75300000,"train","X0","bone","99.9.",22
"92021","16",75600000,75700000,"train","X0","bone","99.9.",22
"92125","16",81700000,81800000,"train","X0","bone","99.9.",22
"92223","16",84400000,84500000,"train","X0","bone","99.9.",22
"92321","16",84500000,84600000,"train","X0","bone","99.9.",22
"92421","16",87700000,87800000,"train","X0","bone","99.9.",22
"92621","17",1100000,1200000,"train","X0","bone","99.9.",22
"92721","17",1900000,2e+06,"train","X0","bone","99.9.",22
"92821","17",3900000,4e+06,"train","X0","bone","99.9.",22
"92921","17",4300000,4400000,"train","X0","bone","99.9.",22
"93021","17",5100000,5200000,"train","X0","bone","99.9.",22
"93125","17",5700000,5800000,"train","X0","bone","99.9.",22
"93223","17",7e+06,7100000,"train","X0","bone","99.9.",22
"93421","17",13400000,13500000,"train","X0","bone","99.9.",22
"93621","17",21300000,21400000,"train","X0","bone","99.9.",22
"93821","17",27500000,27600000,"train","X0","bone","99.9.",22
"93921","17",29100000,29200000,"train","X0","bone","99.9.",22
"94021","17",36200000,36300000,"train","X0","bone","99.9.",22
"94125","17",38100000,38200000,"train","X0","bone","99.9.",22
"94321","17",39200000,39300000,"train","X0","bone","99.9.",22
"94521","17",43600000,43700000,"train","X0","bone","99.9.",22
"94621","17",44500000,44600000,"train","X0","bone","99.9.",22
"94721","17",47400000,47500000,"train","X0","bone","99.9.",22
"94821","17",48200000,48300000,"train","X0","bone","99.9.",22
"95125","17",57100000,57200000,"train","X0","bone","99.9.",22
"95421","17",62100000,62200000,"train","X0","bone","99.9.",22
"95521","17",63200000,63300000,"train","X0","bone","99.9.",22
"95621","17",63900000,6.4e+07,"train","X0","bone","99.9.",22
"95721","17",72200000,72300000,"train","X0","bone","99.9.",22
"95821","17",75300000,75400000,"train","X0","bone","99.9.",22
"95921","17",7.7e+07,77100000,"train","X0","bone","99.9.",22
"96125","17",77900000,7.8e+07,"train","X0","bone","99.9.",22
"96223","17",80100000,80200000,"train","X0","bone","99.9.",22
"96321","17",80500000,80600000,"train","X0","bone","99.9.",22
"96421","17",80900000,8.1e+07,"train","X0","bone","99.9.",22
"96521","18",6700000,6800000,"train","X0","bone","99.9.",22
"96621","18",7800000,7900000,"train","X0","bone","99.9.",22
"97125","18",12100000,12200000,"train","X0","bone","99.9.",22
"97921","18",69200000,69300000,"train","X0","bone","99.9.",22
"98021","18",74200000,74300000,"train","X0","bone","99.9.",22
"98125","18",74400000,74500000,"train","X0","bone","99.9.",22
"98321","19",1100000,1200000,"train","X0","bone","99.9.",22
"98821","19",7800000,7900000,"train","X0","bone","99.9.",22
"98921","19",8200000,8300000,"train","X0","bone","99.9.",22
"99021","19",11400000,11500000,"train","X0","bone","99.9.",22
"99125","19",12600000,12700000,"train","X0","bone","99.9.",22
"99321","19",19600000,19700000,"train","X0","bone","99.9.",22
"99421","19",19800000,19900000,"train","X0","bone","99.9.",22
"99521","19",30900000,3.1e+07,"train","X0","bone","99.9.",22
"99621","19",36600000,36700000,"train","X0","bone","99.9.",22
"99821","19",41100000,41200000,"train","X0","bone","99.9.",22
"99921","19",41200000,41300000,"train","X0","bone","99.9.",22
"100125","19",42300000,42400000,"train","X0","bone","99.9.",22
"100222","19",42600000,42700000,"train","X0","bone","99.9.",22
"100322","19",42700000,42800000,"train","X0","bone","99.9.",22
"100421","19",42800000,42900000,"train","X0","bone","99.9.",22
"100521","19",4.5e+07,45100000,"train","X0","bone","99.9.",22
"100721","19",48200000,48300000,"train","X0","bone","99.9.",22
"100821","19",48300000,48400000,"train","X0","bone","99.9.",22
"101223","19",57900000,5.8e+07,"train","X0","bone","99.9.",22
"101721","20",23100000,23200000,"train","X0","bone","99.9.",22
"101821","20",25800000,25900000,"train","X0","bone","99.9.",22
"101921","20",29400000,29500000,"train","X0","bone","99.9.",22
"102021","20",29600000,29700000,"train","X0","bone","99.9.",22
"102125","20",34200000,34300000,"train","X0","bone","99.9.",22
"102223","20",36800000,36900000,"train","X0","bone","99.9.",22
"102321","20",3.7e+07,37100000,"train","X0","bone","99.9.",22
"102421","20",53600000,53700000,"train","X0","bone","99.9.",22
"102521","20",53700000,53800000,"train","X0","bone","99.9.",22
"102721","20",57200000,57300000,"train","X0","bone","99.9.",22
"102821","20",61300000,61400000,"train","X0","bone","99.9.",22
"102921","20",61500000,61600000,"train","X0","bone","99.9.",22
"103125","20",62700000,62800000,"train","X0","bone","99.9.",22
"103223","21",1.1e+07,11100000,"train","X0","bone","99.9.",22
"103421","21",24600000,24700000,"train","X0","bone","99.9.",22
"103521","21",28700000,28800000,"train","X0","bone","99.9.",22
"103721","21",3.6e+07,36100000,"train","X0","bone","99.9.",22
"103821","21",36100000,36200000,"train","X0","bone","99.9.",22
"103921","21",36200000,36300000,"train","X0","bone","99.9.",22
"104021","21",36300000,36400000,"train","X0","bone","99.9.",22
"104125","21",36600000,36700000,"train","X0","bone","99.9.",22
"104222","21",37200000,37300000,"train","X0","bone","99.9.",22
"104322","21",37300000,37400000,"train","X0","bone","99.9.",22
"104421","21",37500000,37600000,"train","X0","bone","99.9.",22
"104721","21",38100000,38200000,"train","X0","bone","99.9.",22
"104921","21",38700000,38800000,"train","X0","bone","99.9.",22
"105322","21",39900000,4e+07,"train","X0","bone","99.9.",22
"105521","21",40300000,40400000,"train","X0","bone","99.9.",22
"105621","21",40400000,40500000,"train","X0","bone","99.9.",22
"106125","21",45100000,45200000,"train","X0","bone","99.9.",22
"106223","21",45600000,45700000,"train","X0","bone","99.9.",22
"106421","21",46400000,46500000,"train","X0","bone","99.9.",22
"106521","21",46800000,46900000,"train","X0","bone","99.9.",22
"106621","21",4.7e+07,47100000,"train","X0","bone","99.9.",22
"106721","21",47100000,47200000,"train","X0","bone","99.9.",22
"106921","22",17200000,17300000,"train","X0","bone","99.9.",22
"107125","22",20300000,20400000,"train","X0","bone","99.9.",22
"107223","22",20700000,20800000,"train","X0","bone","99.9.",22
"107421","22",21400000,21500000,"train","X0","bone","99.9.",22
"107521","22",22300000,22400000,"train","X0","bone","99.9.",22
"107621","22",23200000,23300000,"train","X0","bone","99.9.",22
"107721","22",23500000,23600000,"train","X0","bone","99.9.",22
"107821","22",23600000,23700000,"train","X0","bone","99.9.",22
"107921","22",2.7e+07,27100000,"train","X0","bone","99.9.",22
"108125","22",27300000,27400000,"train","X0","bone","99.9.",22
"108421","22",27700000,27800000,"train","X0","bone","99.9.",22
"108521","22",27900000,2.8e+07,"train","X0","bone","99.9.",22
"108621","22",2.8e+07,28100000,"train","X0","bone","99.9.",22
"108721","22",28100000,28200000,"train","X0","bone","99.9.",22
"108821","22",28300000,28400000,"train","X0","bone","99.9.",22
"108921","22",28800000,28900000,"train","X0","bone","99.9.",22
"109021","22",28900000,2.9e+07,"train","X0","bone","99.9.",22
"109125","22",2.9e+07,29100000,"train","X0","bone","99.9.",22
"109223","22",29100000,29200000,"train","X0","bone","99.9.",22
"109321","22",29300000,29400000,"train","X0","bone","99.9.",22
"109421","22",29400000,29500000,"train","X0","bone","99.9.",22
"109521","22",29500000,29600000,"train","X0","bone","99.9.",22
"109721","22",29700000,29800000,"train","X0","bone","99.9.",22
"109821","22",29900000,3e+07,"train","X0","bone","99.9.",22
"110021","22",30100000,30200000,"train","X0","bone","99.9.",22
"110125","22",30200000,30300000,"train","X0","bone","99.9.",22
"110223","22",30600000,30700000,"train","X0","bone","99.9.",22
"110321","22",31500000,31600000,"train","X0","bone","99.9.",22
"110521","22",32300000,32400000,"train","X0","bone","99.9.",22
"110621","22",32400000,32500000,"train","X0","bone","99.9.",22
"110921","22",3.6e+07,36100000,"train","X0","bone","99.9.",22
"111021","22",36900000,3.7e+07,"train","X0","bone","99.9.",22
"111125","22",3.7e+07,37100000,"train","X0","bone","99.9.",22
"111223","22",38800000,38900000,"train","X0","bone","99.9.",22
"111321","22",38900000,3.9e+07,"train","X0","bone","99.9.",22
"111421","22",44200000,44300000,"train","X0","bone","99.9.",22
"111621","22",44700000,44800000,"train","X0","bone","99.9.",22
"111721","22",45300000,45400000,"train","X0","bone","99.9.",22
"111821","22",46400000,46500000,"train","X0","bone","99.9.",22
"111921","22",47700000,47800000,"train","X0","bone","99.9.",22
"112021","22",50900000,5.1e+07,"train","X0","bone","99.9.",22
"112125","X",1300000,1400000,"train","X0","bone","99.9.",22
"112222","X",3600000,3700000,"train","X0","bone","99.9.",22
"112321","X",6700000,6800000,"train","X0","bone","99.9.",22
"112421","X",16400000,16500000,"train","X0","bone","99.9.",22
"112821","X",3.2e+07,32100000,"train","X0","bone","99.9.",22
"112921","X",32500000,32600000,"train","X0","bone","99.9.",22
"113021","X",3.3e+07,33100000,"train","X0","bone","99.9.",22
"113125","X",42300000,42400000,"train","X0","bone","99.9.",22
"113223","X",4.3e+07,43100000,"train","X0","bone","99.9.",22
"113321","X",46100000,46200000,"train","X0","bone","99.9.",22
"113421","X",49500000,49600000,"train","X0","bone","99.9.",22
"113521","X",49600000,49700000,"train","X0","bone","99.9.",22
"113821","X",51600000,51700000,"train","X0","bone","99.9.",22
"114125","X",70400000,70500000,"train","X0","bone","99.9.",22
"114223","X",70800000,70900000,"train","X0","bone","99.9.",22
"114421","X",77900000,7.8e+07,"train","X0","bone","99.9.",22
"114521","X",78500000,78600000,"train","X0","bone","99.9.",22
"114621","X",81600000,81700000,"train","X0","bone","99.9.",22
"114721","X",84900000,8.5e+07,"train","X0","bone","99.9.",22
"114821","X",108600000,108700000,"train","X0","bone","99.9.",22
"114921","X",1.14e+08,114100000,"train","X0","bone","99.9.",22
"115021","X",115800000,115900000,"train","X0","bone","99.9.",22
"115125","X",121300000,121400000,"train","X0","bone","99.9.",22
"115223","X",123100000,123200000,"train","X0","bone","99.9.",22
"115321","X",123200000,123300000,"train","X0","bone","99.9.",22
"115521","X",131800000,131900000,"train","X0","bone","99.9.",22
"115621","X",1.36e+08,136100000,"train","X0","bone","99.9.",22
"115721","X",138800000,138900000,"train","X0","bone","99.9.",22
"115821","X",147200000,147300000,"train","X0","bone","99.9.",22
"115921","X",152800000,152900000,"train","X0","bone","99.9.",22
"57321","9",21900000,2.2e+07,"train","X1","bone","99.9.",22
"73421","11",128600000,128700000,"train","X1","bone","99.9.",22
"75921","12",48300000,48400000,"train","X1","bone","99.9.",22
"79821","13",21700000,21800000,"train","X1","bone","99.9.",22
"83321","14",23100000,23200000,"train","X1","bone","99.9.",22
"86125","14",106300000,106400000,"train","X1","bone","99.9.",22
"87021","15",41800000,41900000,"train","X1","bone","99.9.",22
"87125","15",4.5e+07,45100000,"train","X1","bone","99.9.",22
"89621","16",11600000,11700000,"train","X1","bone","99.9.",22
"90821","16",32600000,32700000,"train","X1","bone","99.9.",22
"93521","17",18500000,18600000,"train","X1","bone","99.9.",22
"96721","18",7900000,8e+06,"train","X1","bone","99.9.",22
"97223","18",18700000,18800000,"train","X1","bone","99.9.",22
"97321","18",19900000,2e+07,"train","X1","bone","99.9.",22
"97521","18",31100000,31200000,"train","X1","bone","99.9.",22
"97621","18",37300000,37400000,"train","X1","bone","99.9.",22
"97721","18",54300000,54400000,"train","X1","bone","99.9.",22
"98621","19",3900000,4e+06,"train","X1","bone","99.9.",22
"101323","20",2300000,2400000,"train","X1","bone","99.9.",22
"105125","21",39700000,39800000,"train","X1","bone","99.9.",22
"109621","22",29600000,29700000,"train","X1","bone","99.9.",22
"71000","1",1.1e+07,11100000,"test","X0","bone","99.9.",22
"10900","1",16100000,16200000,"test","X0","bone","99.9.",22
"15105","1",24400000,24500000,"test","X0","bone","99.9.",22
"16105","1",26600000,26700000,"test","X0","bone","99.9.",22
"17105","1",2.7e+07,27100000,"test","X0","bone","99.9.",22
"18105","1",28300000,28400000,"test","X0","bone","99.9.",22
"21109","1",34800000,34900000,"test","X0","bone","99.9.",22
"22107","1",36700000,36800000,"test","X0","bone","99.9.",22
"23105","1",37700000,37800000,"test","X0","bone","99.9.",22
"27105","1",43200000,43300000,"test","X0","bone","99.9.",22
"28105","1",46200000,46300000,"test","X0","bone","99.9.",22
"29105","1",53600000,53700000,"test","X0","bone","99.9.",22
"32107","1",59900000,6e+07,"test","X0","bone","99.9.",22
"33105","1",67200000,67300000,"test","X0","bone","99.9.",22
"34105","1",77400000,77500000,"test","X0","bone","99.9.",22
"37105","1",88400000,88500000,"test","X0","bone","99.9.",22
"41109","1",111900000,1.12e+08,"test","X0","bone","99.9.",22
"43105","1",115100000,115200000,"test","X0","bone","99.9.",22
"51109","1",145400000,145500000,"test","X0","bone","99.9.",22
"54105","1",165500000,165600000,"test","X0","bone","99.9.",22
"64105","1",191800000,191900000,"test","X0","bone","99.9.",22
"65105","1",192600000,192700000,"test","X0","bone","99.9.",22
"75105","1",221800000,221900000,"test","X0","bone","99.9.",22
"78105","1",2.35e+08,235100000,"test","X0","bone","99.9.",22
"81108","1",243100000,243200000,"test","X0","bone","99.9.",22
"82107","2",3e+05,4e+05,"test","X0","bone","99.9.",22
"83105","2",1e+06,1100000,"test","X0","bone","99.9.",22
"85105","2",4600000,4700000,"test","X0","bone","99.9.",22
"86105","2",8800000,8900000,"test","X0","bone","99.9.",22
"90105","2",10800000,10900000,"test","X0","bone","99.9.",22
"95105","2",15700000,15800000,"test","X0","bone","99.9.",22
"96105","2",15900000,1.6e+07,"test","X0","bone","99.9.",22
"111108","2",73800000,73900000,"test","X0","bone","99.9.",22
"113105","2",74700000,74800000,"test","X0","bone","99.9.",22
"115105","2",8.5e+07,85100000,"test","X0","bone","99.9.",22
"12223","2",96500000,96600000,"test","X0","bone","99.9.",22
"12421","2",108900000,1.09e+08,"test","X0","bone","99.9.",22
"12521","2",112100000,112200000,"test","X0","bone","99.9.",22
"13223","2",124600000,124700000,"test","X0","bone","99.9.",22
"13421","2",137700000,137800000,"test","X0","bone","99.9.",22
"13521","2",141800000,141900000,"test","X0","bone","99.9.",22
"13721","2",157200000,157300000,"test","X0","bone","99.9.",22
"13821","2",1.6e+08,160100000,"test","X0","bone","99.9.",22
"13921","2",1.61e+08,161100000,"test","X0","bone","99.9.",22
"14021","2",161100000,161200000,"test","X0","bone","99.9.",22
"14125","2",161400000,161500000,"test","X0","bone","99.9.",22
"15721","2",191600000,191700000,"test","X0","bone","99.9.",22
"15821","2",191800000,191900000,"test","X0","bone","99.9.",22
"16821","2",217700000,217800000,"test","X0","bone","99.9.",22
"17421","2",223800000,223900000,"test","X0","bone","99.9.",22
"17821","2",229500000,229600000,"test","X0","bone","99.9.",22
"17921","2",230900000,2.31e+08,"test","X0","bone","99.9.",22
"18125","2",233200000,233300000,"test","X0","bone","99.9.",22
"18321","2",233400000,233500000,"test","X0","bone","99.9.",22
"19125","3",43800000,43900000,"test","X0","bone","99.9.",22
"19721","3",55300000,55400000,"test","X0","bone","99.9.",22
"19821","3",58100000,58200000,"test","X0","bone","99.9.",22
"20021","3",65800000,65900000,"test","X0","bone","99.9.",22
"20321","3",72400000,72500000,"test","X0","bone","99.9.",22
"20421","3",73300000,73400000,"test","X0","bone","99.9.",22
"20721","3",79200000,79300000,"test","X0","bone","99.9.",22
"20821","3",79800000,79900000,"test","X0","bone","99.9.",22
"20921","3",85100000,85200000,"test","X0","bone","99.9.",22
"21025","3",87400000,87500000,"test","X0","bone","99.9.",22
"21721","3",111900000,1.12e+08,"test","X0","bone","99.9.",22
"22421","3",126700000,126800000,"test","X0","bone","99.9.",22
"22521","3",128600000,128700000,"test","X0","bone","99.9.",22
"23021","3",152800000,152900000,"test","X0","bone","99.9.",22
"24021","3",186900000,1.87e+08,"test","X0","bone","99.9.",22
"24921","4",4e+07,40100000,"test","X0","bone","99.9.",22
"25223","4",80900000,8.1e+07,"test","X0","bone","99.9.",22
"25321","4",88200000,88300000,"test","X0","bone","99.9.",22
"25521","4",107500000,107600000,"test","X0","bone","99.9.",22
"25821","4",110600000,110700000,"test","X0","bone","99.9.",22
"26125","4",138700000,138800000,"test","X0","bone","99.9.",22
"26321","4",141900000,1.42e+08,"test","X0","bone","99.9.",22
"26421","4",148400000,148500000,"test","X0","bone","99.9.",22
"26721","4",152200000,152300000,"test","X0","bone","99.9.",22
"27125","4",177800000,177900000,"test","X0","bone","99.9.",22
"27223","4",178300000,178400000,"test","X0","bone","99.9.",22
"27721","4",181600000,181700000,"test","X0","bone","99.9.",22
"28223","4",182200000,182300000,"test","X0","bone","99.9.",22
"28521","4",182800000,182900000,"test","X0","bone","99.9.",22
"29721","5",12300000,12400000,"test","X0","bone","99.9.",22
"30421","5",53900000,5.4e+07,"test","X0","bone","99.9.",22
"30521","5",59400000,59500000,"test","X0","bone","99.9.",22
"30621","5",60100000,60200000,"test","X0","bone","99.9.",22
"30721","5",77200000,77300000,"test","X0","bone","99.9.",22
"30821","5",78300000,78400000,"test","X0","bone","99.9.",22
"30921","5",78800000,78900000,"test","X0","bone","99.9.",22
"31621","5",97100000,97200000,"test","X0","bone","99.9.",22
"31821","5",99400000,99500000,"test","X0","bone","99.9.",22
"32521","5",110100000,110200000,"test","X0","bone","99.9.",22
"32621","5",110500000,110600000,"test","X0","bone","99.9.",22
"32721","5",116800000,116900000,"test","X0","bone","99.9.",22
"33021","5",125600000,125700000,"test","X0","bone","99.9.",22
"33223","5",135100000,135200000,"test","X0","bone","99.9.",22
"33421","5",144600000,144700000,"test","X0","bone","99.9.",22
"33521","5",144700000,144800000,"test","X0","bone","99.9.",22
"34125","5",151500000,151600000,"test","X0","bone","99.9.",22
"34222","5",158300000,158400000,"test","X0","bone","99.9.",22
"34322","5",159300000,159400000,"test","X0","bone","99.9.",22
"34521","5",167900000,1.68e+08,"test","X0","bone","99.9.",22
"34721","5",175700000,175800000,"test","X0","bone","99.9.",22
"34821","5",179700000,179800000,"test","X0","bone","99.9.",22
"35021","6",2100000,2200000,"test","X0","bone","99.9.",22
"35921","6",18200000,18300000,"test","X0","bone","99.9.",22
"36321","6",21200000,21300000,"test","X0","bone","99.9.",22
"36621","6",28800000,28900000,"test","X0","bone","99.9.",22
"37721","6",45700000,45800000,"test","X0","bone","99.9.",22
"38821","6",78200000,78300000,"test","X0","bone","99.9.",22
"38921","6",79200000,79300000,"test","X0","bone","99.9.",22
"39125","6",79800000,79900000,"test","X0","bone","99.9.",22
"39421","6",84400000,84500000,"test","X0","bone","99.9.",22
"39521","6",87400000,87500000,"test","X0","bone","99.9.",22
"39821","6",97300000,97400000,"test","X0","bone","99.9.",22
"39921","6",108200000,108300000,"test","X0","bone","99.9.",22
"40222","6",116400000,116500000,"test","X0","bone","99.9.",22
"40421","6",128800000,128900000,"test","X0","bone","99.9.",22
"40521","6",134500000,134600000,"test","X0","bone","99.9.",22
"40621","6",136500000,136600000,"test","X0","bone","99.9.",22
"40921","6",147700000,147800000,"test","X0","bone","99.9.",22
"41125","6",157600000,157700000,"test","X0","bone","99.9.",22
"41323","6",159900000,1.6e+08,"test","X0","bone","99.9.",22
"41621","6",160700000,160800000,"test","X0","bone","99.9.",22
"41721","6",165900000,1.66e+08,"test","X0","bone","99.9.",22
"42223","7",1100000,1200000,"test","X0","bone","99.9.",22
"42321","7",2200000,2300000,"test","X0","bone","99.9.",22
"42421","7",2800000,2900000,"test","X0","bone","99.9.",22
"42721","7",9200000,9300000,"test","X0","bone","99.9.",22
"42921","7",18900000,1.9e+07,"test","X0","bone","99.9.",22
"43125","7",25100000,25200000,"test","X0","bone","99.9.",22
"43223","7",32600000,32700000,"test","X0","bone","99.9.",22
"43421","7",3.5e+07,35100000,"test","X0","bone","99.9.",22
"43521","7",39500000,39600000,"test","X0","bone","99.9.",22
"43721","7",39900000,4e+07,"test","X0","bone","99.9.",22
"43821","7",4.5e+07,45100000,"test","X0","bone","99.9.",22
"44223","7",53200000,53300000,"test","X0","bone","99.9.",22
"44321","7",55100000,55200000,"test","X0","bone","99.9.",22
"44521","7",6.5e+07,65100000,"test","X0","bone","99.9.",22
"44721","7",65800000,65900000,"test","X0","bone","99.9.",22
"44821","7",68700000,68800000,"test","X0","bone","99.9.",22
"45321","7",73600000,73700000,"test","X0","bone","99.9.",22
"45421","7",74100000,74200000,"test","X0","bone","99.9.",22
"46321","7",9e+07,90100000,"test","X0","bone","99.9.",22
"46621","7",93800000,93900000,"test","X0","bone","99.9.",22
"47421","7",104400000,104500000,"test","X0","bone","99.9.",22
"48021","7",130500000,130600000,"test","X0","bone","99.9.",22
"48421","7",139400000,139500000,"test","X0","bone","99.9.",22
"48521","7",141900000,1.42e+08,"test","X0","bone","99.9.",22
"48621","7",1.44e+08,144100000,"test","X0","bone","99.9.",22
"48721","7",148800000,148900000,"test","X0","bone","99.9.",22
"48821","7",150700000,150800000,"test","X0","bone","99.9.",22
"49921","8",1700000,1800000,"test","X0","bone","99.9.",22
"50021","8",2200000,2300000,"test","X0","bone","99.9.",22
"50321","8",11200000,11300000,"test","X0","bone","99.9.",22
"50421","8",22400000,22500000,"test","X0","bone","99.9.",22
"51025","8",5.5e+07,55100000,"test","X0","bone","99.9.",22
"51921","8",67800000,67900000,"test","X0","bone","99.9.",22
"52125","8",75800000,75900000,"test","X0","bone","99.9.",22
"52321","8",76900000,7.7e+07,"test","X0","bone","99.9.",22
"52721","8",79300000,79400000,"test","X0","bone","99.9.",22
"53321","8",91900000,9.2e+07,"test","X0","bone","99.9.",22
"53521","8",93100000,93200000,"test","X0","bone","99.9.",22
"53621","8",93400000,93500000,"test","X0","bone","99.9.",22
"53921","8",94600000,94700000,"test","X0","bone","99.9.",22
"54125","8",95400000,95500000,"test","X0","bone","99.9.",22
"54921","8",104800000,104900000,"test","X0","bone","99.9.",22
"55021","8",104900000,1.05e+08,"test","X0","bone","99.9.",22
"55821","8",130400000,130500000,"test","X0","bone","99.9.",22
"56021","8",131700000,131800000,"test","X0","bone","99.9.",22
"56421","8",140800000,140900000,"test","X0","bone","99.9.",22
"56521","8",143600000,143700000,"test","X0","bone","99.9.",22
"56621","8",1.46e+08,146100000,"test","X0","bone","99.9.",22
"57223","9",21800000,21900000,"test","X0","bone","99.9.",22
"57521","9",22100000,22200000,"test","X0","bone","99.9.",22
"57621","9",22200000,22300000,"test","X0","bone","99.9.",22
"57721","9",22400000,22500000,"test","X0","bone","99.9.",22
"57821","9",23500000,23600000,"test","X0","bone","99.9.",22
"58223","9",41200000,41300000,"test","X0","bone","99.9.",22
"58321","9",42100000,42200000,"test","X0","bone","99.9.",22
"59223","9",88400000,88500000,"test","X0","bone","99.9.",22
"59921","9",113400000,113500000,"test","X0","bone","99.9.",22
"60021","9",113700000,113800000,"test","X0","bone","99.9.",22
"60125","9",117800000,117900000,"test","X0","bone","99.9.",22
"60223","9",120300000,120400000,"test","X0","bone","99.9.",22
"60321","9",120800000,120900000,"test","X0","bone","99.9.",22
"60421","9",121600000,121700000,"test","X0","bone","99.9.",22
"61025","9",129700000,129800000,"test","X0","bone","99.9.",22
"61125","9",129900000,1.3e+08,"test","X0","bone","99.9.",22
